artist_name,track_name,release_date,genre,lyrics
gregory isaacs,night nurse dub 2,1982,reggae,quick quick quick quick hurt quick quick quick quick tell best quick attend sick heart break time tell emergency patient night nurse quench thirst night nurse quick pain get worse wanna need attendance nurse clock prescription remedy night nurse quench thirst night nurse quick pain get worse hurt quick quick quick quick sure quick quick quick quick doctor cure quick quick quick quick quick quick quick quick wanna need attendance nurse clock cause prescription remedy night nurse quench thirst night nurse quick pain get worse hurt quick quick quick quick quick quick quick quick quick quick quick quick quick quick quick quick tell best quick attend sick heart break time tell emergency patient night nurse
ub40,the key,1982,reggae,trenchtown jamaica give wailers soun like steppin razor brother tosh come aroun yellow eekamouse tread newer groun scratch scientist mixin mighty general eastwood draw seat lone ranger ride feet dread flabba holt style start radical beat mistra isaacs puttin melodies sweet reggae music heart reggae music stop start dusk music high
bob marley & the wailers,rastaman chant,1982,reggae,come burn babylon time come burn babylon time come chant babylon time come chant babylon soft soft ahyoy soft soft ahyoy come chant babylon time come chant babylon dream aspirationa crumble face wicked intention destroy human race know know know reggae music chant babylon music chant babylon music chant babylon music come chant babylon music music talk talk bring voice rastaman communicate cat know know know know know reggae music chant chant chant babylon chant babylon chant babylon chant babylon reggae music chant babylon reggae music chant babylon reggae music chant babylon reggae music chant babylon
black uhuru,emotional slaughter,1982,reggae,emotional slaughter come start start emotional slaughter come start start bear outskirts natural birth sing heart privilege free talk cause mind increase wanna hear pastor preach corrupt mind weak reach peak rise emotional slaughter come start start emotional slaughter come start start ghetto bear brother strong brother strong ghetto free rise fall rise rise slaughter help righteous guidance true night face add matter bless emotional slaughter come start start emotional slaughter come start emotional slaughter come start
yellowman,soldier take over,1982,reggae,chop like lumberjack gate plate table move flake yeah fiends start hit shit paranoid convoy crib nigga sick fuck money razor clack jacket little scale baggies mean ratchet start bag away fiends come take shirt murk thataway want like seventeen shit golden daddy play little soldier better beam start blaze place coke skin eye burn wipe face shit good right best little dominican bless price wrestle key like joint fourteen flood dim niggas joint suge knight build wake blood leave thumb bag start start case crib bassing eighty gram kick playstation niggas lie hundreds start roll line shit shake dimensional cap want sick like invincible pack stuff residuals digdug facts bug play nigga process destine flashback culture mexican slick politician sell jail nigga fall stash shit mailboxes real niggas relax choose real word hand word pour juice word come real real yellowback muthafucking
ub40,i won't close my eyes,1982,reggae,close eye sufferers plight world sadness turn light cry justice shots dark strength bite bark time stand shout loud louder scream sweeter sound close eye know right drown tear turn light show respect break pride back wall hide time stand face oncoming crowd louder scream sweeter sound close eye future look bright road long turn light world darkness turn light
black uhuru,general penitentiary,1982,reggae,general general general penitentiary general penitentiary general general general penitentiary general penitentiary dump cell smell like oven bake thousand years morning come come boss baton dreadlocks come drink soup fatten general general general penitentiary general penitentiary general general general penitentiary general penitentiary time time everyday time bother crime cause food save life lose general general general penitentiary general penitentiary general general general penitentiary general penitentiary warehouse human slavery help person need weekly salary eye fulfil satisfy come chastise mmmmmm yeah general general general penitentiary general penitentiary general general general penitentiary general penitentiary
jimmy cliff,where there is love,1982,reggae,superstar police right walk light darkest night fear take life gloom grow like know unity come naturally fear take long wrong envy kind understand brethren give away confusion solutions illusions fear take
dub syndicate,"""african head charge""",1982,reggae,sew eye shut afraid try tell inside answer ease curiosity dream call christianity dead care hell flex muscle flock sheep line virus kill swine perfect kingdom kill suffer pain demand devotion atrocities dead care hell dead care hell burn humility dead care hell dead dead care care drown hypocrisy hell
lone ranger,m16,1982,reggae,change soul change soul change change change change soul change money diamonds ring soul real bullshit stay niggas lame chokeslam like thang feel pain jump right money like payne soon check spend bullshit nigga walkin clip lookin soul shit phony couch like watchin like sony girl ride like pony glock shoot like sabonis frost flake neck like shit nigga gotta lookin opponent say buy niggas rent fuckin bitch addy send water neck kinda seasick change soul change soul change change change change soul change soul come dope bowl bankroll swole want cloud smoke niggas change gold niggas change hoe nothin change yung lift doors chain snip thing bucket seat turn range switch diamonds change grab bitch pay rack hate pour lemonade fuck bitch datin
dennis brown,"blood, sweat and tears",1982,reggae,woman will able devil lord wake morning bread table woman whoa will able easy say alive survive hold longer wicked grit stronger blood sweat tear burn inside blood sweat tear burn inside play game tear equal share woman whoa will able easy say alive survive hold longer wicked get stronger blood sweat tear burn inside blood sweat tear burn inside whoa wake morning bread table woman whoa will able easy say alive survive hold longer wicked grit stronger blood sweat tear burn inside blood sweat tear burn inside play game tear equal share woman whoa will able easy say alive survive hold longer wicked get stronger
mikey dread,come along,1982,reggae,gonna aimless angry heart desire wake wing lucid dream know reason felt hollow know great truth dream nation whoa whoa utopia live dream nation whoa whoa live lucid dream uhhuh yeah livin lucid dream uhhuh yeah sweep slide stereo shortwave ride rodeo savalan fly istanbul come dream nation whoa whoa utopia live dream nation whoa whoa final area live yeah lucid dream uhhuh yeah livin lucid dream uhhuh yeah lucid dream livin lucid dream live shortwave stream tonight lucid dream livin lucid dream live shortwave stream tonight live lucid dream uhhuh yeah live lucid dream uhhuh yeah uhhuh yeah
cornell campbell,boxing,1982,reggae,campbell midget muggsy bogues best friend stunt growth drug take reason undergrown mess start chuck phone like crowe watchin money grow yeah wealth book schapelle tryna help cell bore stumble weed sell campbell campbell fantasy fantasy party retard everyday go harder stop wanna inside head fuck bend like beckham bend like cousins stop till morning fuck stop till chin floor life everybody pass goodbye days later house look like campbell campbell yeah party want judge live forever admit bring biel ecstasy pills meet hill pay medical real run cars paranoia work harsh spend days live like star guess wrong wrong wrong wrong campbell campbell campbell
dennis brown,hold on to what you've got,1982,reggae,hold hold hold hold excel criticism know excel journey know heart yearn hold hold hold hold excel journey know excel journey know heart yearn hold hold hold hold know feelin minute know heart yearn hold hold hold hold hold hold hold
yellowman,king inna the jungle,1982,reggae,season type version music catch swing chip plug bet close walk dream need scheme hear scream hifi download live stream season dedicate ragamuffin dedicate massive dedicate jungle posse dedicate punk scene echo ring california clear germany come stylee bomb design laboratory know version city maximum respect junior referee respect prop rocker everybody praise almighty shout qmaxx special livication rankin coolie request mista rhee dedicate york posse season kick nonstop head come talk dead test step crew cause type pull shoot bust know lyrical bakkle shouldn physical talk bout style original hear laugh hysterical list ripoffs order categorical ridims style lyric copy historical pirate irresistable versatile know style radical step inimitable damage terrible drop literal time parable scientific fact little equal opposite reaction kick detraction bakkle swing siddung riddim like ring live chant record bring ghanaian suit ting bring suit ting reiterate sound reverberate long decay year delay infinite repeat feel heat blast furnace spurn know burn cause earn turn concern business cause diss unrealistic expressions prowess prie know lie hide tan look whatcha gonna dedicate like count machouki dedicate reggae like yellowman sister season
ub40,the piper calls the tune,1982,reggae,wield flute expert hand soon dance stop children stand call tune hold future palm powerful missiles poise bomb hand command songs fear bigotry cruel hypnotic sound play tune greedily strike children
ub40,forget the cost,1982,reggae,multimillion dollar exploration space progress planet lay waste nation take nation step finger button forget cost choose run race lose poor poor twain shall meet east east shall microchip come obsolete finger button forget theetc
eek-a-mouse,schoolboy,1983,reggae,momma wear bogga lunch money pure burn sugar burn sugar burn sugar iman remember momma send school educate educate sophisticate underrate elevate go dirty nigga dirty nigga dirty nigga rumor rumor swear airplane drop fly fly fly fly fly stewardess feel stewardess feel like cause california california go dirty nigga spread pure rumor money pure obeah pure obeah pure obeah know pure obeah pure obeah pure obeah know pure obeah momma burn sugar long school bogga bogga bogga bogga
eek-a-mouse,maybe lady,1983,reggae,yunggclorox homie shoot know soul help get lonely disney rest peace fuck goat fuck daddy smoke weed keed plant seed children gotta fee fuck lean smoke weed smoke ganja hungry fuck banana make reggae song bitch look cute thong mixin reggae reggae trap reggae dreadlocks jamaican make reggae gotta bout clout make money pout things eventually work gotta upload soundcloud drink hennessy call baby shit maybe single lady yunggclorox homie shoot know soul help get lonely disney rest peace fuck goat fuck daddy smoke weed keed plant seed hair look throw shade show hate mouse holt goats
wally warning,we don't wanna fight,1983,reggae,watch news warn global tide run faster disaster tabloids scream loud wonder go wrong build wall hide home live hysteria forget know live hysteria aggravation nation make sense greater picture mind small evolution mistake realize live hysteria forget know live hysteria think work remember care wanna fight need argue know right think work remember care live hysteria wonder go wrong build wall hide home live hysteria forget know live hysteria live hysteria
wally warning,slow down,1983,reggae,night get closer rhythm heart weak break silence fight shut mouth forever song forget stop heart forever stop long rainy fall days fill tear wait silent edge fear wall wait long crawl slow feel blood wild like burn fade away compromise heart disguise think crazy think insane spotlight deadblind stage like flame inside like moth gold demon deep inside stop long rainy fall days fill tear wait silent edge fear wall wait long crawl slow feel blood wild like burn fade away hear word need ready tomorrow stop pray compromise heart disguise
wally warning,loving you,1983,reggae,need need love like things doin bout sumthin bout sumthin bout like feel come come baby come lovin things lovin lovin tonight plan lovin lovin lovin talkin bout lovin talkin bout sexin talkin bout kissin touchin keepin body real close talkin bout lovin talkin bout sexin talkin bout kissin touchin keepin body real close bubble bath fresh strawberies champagne glass cristale awhile candle light turn candle light turn wipe thing mirror wanna drippin wall walk room floor dont wrong lovin body baby night long need need love like things doin
king tubby,conqueror dub,1983,reggae,golden meet tubby uptown emperor america golden ghetto ghetto south american music dope dealer style come right ghetto radio murder people cause music evil keep pop like heavy metal better level conquer york chicago top billboard ghetto pound stereo wanna holler sexy ladies keep pop like heavy metal better level conquer york chicago top billboard ghetto pound stereo wanna holler sexy ladies keep pop like heavy metal better level conquer york chicago top billboard pound stereo
freddie mcgregor,are you crazy?,1983,reggae,house home chair chair sit chair house house home hold tight kiss goodnight room room blue room house house home apart break heart suddenly face appear crazy game end end tear cray game end end tear darling heart mistake apart know mean live turn house home climb stair turn
owen gray,please don't make me,1983,reggae,abilities affinities wonder humanity scene light lose liberty sell soul greed pray life morality irrationality go time live absolute dark alienate runaway please meet unknown ways deep live glimpse fate go clue life present please meet unknown ways crawl dig grave walk ways point return return want complexity capability regret learn live absolute dark alienate runaway please meet unknown ways deep live glimpse fate go clue life present
dennis brown,wonders of the world,1983,reggae,wonder world cease create tell bird baby fish swim song sing rivers flow wind blow know wonder world cease create wonder world cease create tell bird baby fish swim song sing rivers flow wind blow know song sing wonder world cease create tell want world know bird baby fish swim rivers flow wind blow know
johnny osbourne,dance with you,1983,reggae,hold look fuck like cheque book stop maitaichi type diddy lose line begin get past dress like extra beer commercial come trouble shut door need shit little tomorrow yesterday go half past fuck cap lock bean diddlers fuck forties like hitler retard feather withdraw quarter hand like jump border rent friend pretend know bring home fuck college girls like loan asshole sure cash gonna bring party piss blood gonna bring party roof twist wine top slow dance girls miami bass drop roof twist wine top slow dance girls miami bass drop half past fuck cap lock
dennis brown,save a little love for me,1983,reggae,whoa yeah dream know dream things stride ride tide want girl live world passion feel real save little need save little whoa yeah save little need save little whoa yeah leave beer cold strong call gotta stay loneliness confess girl save little need save little whoa yeah save little need save little right yeah whoa yeah lead world dream know dream things stride ride tide want girl live world passion feel real save little need save little whoa yeah save little need save little save little save need save little save save save little need save little save little save need save little save save save little
anthony johnson,reggae feeling,1983,reggae,people push paint penalty charge level ball readily raise nikes lace remember repeat slam face playoffs fan inside stand amaze rashad rise glide free throw line plenty cat shaq horry drop send catspacking resemble fresh wasn texting nice sip sprite injuries opportunity jam dream team honestly pay homage greatest want isiah crack half magic pass torch barkley slap board post season need leave hoist trophy season people push paint penalty charge level ball readily raise nikes lace remember repeat mullin flattop club mascot elbow throw like playground black shoot drop fourth feel alive court test johnson olajuwon drop bomb dunk team watch home eye stockton malone mailman nail slam drop holmes promise land presence prominent acclaim like iguana desire perspire wire pave kobe stay erase glamour banner raise high face seven game reign forever playoffs people push paint penalty charge level ball readily raise nikes lace remember
sugar minott,in this time ' sugar minott,1983,reggae,message soul soul lose gold cry trust vanity trust vanity underground like humpty dumpty wall humpty dumpty great fall friends money spend couldn humpty trust vanity help free little miss contrary garden grow silver bell cockle shell vanity vanity spoil humanity vanity easier needle enter kingdom zion vanity pure vanity spoil easier needle enter kingdom zion go dreadlocks skill gently go break crown grind trust vanity pure vanity spoil easier needle enter kingdom zion go dreadlocks skill gently go break crown grind trust vanity trust vanity underground vanity vanity spoil humanity vanity pure time vanity
dennis brown,too hot,1983,reggae,city clerk suburb know tram train morn walk till busy brain labor office walk home tramp waste time strife lawn trim cloud domestic life go early come late distress little wife wise declare state tram scheme redhot advocate realise dream daily tram content supreme cost halfacrown week fare time save mean live pinch slave suburban happiness crave little wife begin bless tram grieve meagre dole weekly sixpence employer kindly soul learn tramcar luxury promptly toll send say contrive come tram bless vicinity deem wise state idleness beget wrong sleep late contrive tram trim lawn tender care rent baker little wife vow unfair bow relentless fate smile sew work share landlord write state tram improve property raise rent date shill weekly equitable rise consider tram write profit oaths women sigh sacred right wealth fount landlord recognise poor clerk live extra hour slavery swell employer bank account wealthy boss thank save money landlord smile contentedly tram gaily sight sadly note plod daily
owen gray,little girl,1983,reggae,rippin niggas easiest style nacho cheesiest everybody wanna shine greasiest know bank account measliest gotta know hold know fold know niggas holdin especially watchin especially mornin niggas pound tell safe like carryin million dollars briefcase paranoid like shit lace niggas come black like deep space turn toast turn ghost want girl play demi long sure point mainly maniacs maniacs nigga fight best hold nigga round nigga round gotta slug gotta thug thug fight best hold nigga round nigga round come showdown watch nothin nice fightin life ruger shoot right deserve maine know turn bastard maine street blast maine casket maine strip try thang tell slow wasn maine think scar unprepared come guy hoppin volvo clear shoot open trunk stick gear need know fuck blood throw trunk drug grave shit niggas pick money loot tell truth grab wanna shoot little girl think future need outfit slug suit like nigga pursuit bullets trimmin head like crew afford stuff grab mask stuff niggas high juiced livin girlfriend like moocher shit grow shit chrome spit hear bone split fuck bout dead killin bonus ding ding ding millionth customer niggas think fuck
owen gray,where we are going,1983,reggae,fight open eye attack grant right right go regression dark open present live fuck black read line black prepare oncoming shadow plague world years social apocalypse fuck politics prepare rule welcome hell create lord approve want change want association addiction shameful smile acceptance castration apathy difficult disgust boil blood welcome world eradicate soon go explode cultural divide breed believers lie solution wait change tide chaos madness hell shit happen fuck maybe realize stick soon go crawl live cave face consequences grave setbacks atrocities markers chapter live black scream tire ugly fuck fuck touch fight open eye attack grant right
johnny osbourne,get up,1983,reggae,kid drink coke nowadays kid coke drug joke begin time dealer break condone get high condone get leave get try practice line mirror backstage shame moment shine saturday nights live like life hollywood feel good mean ball like croquet president fall prey cocaine chase rush maybe chase dream chase make bust prey make think drug rest give live wrong long change ways stop try place forever forever picasso presley lennon richards brightest mind time addict enlighted depend paint picture cash sleep days hendrix damn world purple haze cobain sleep htrain round world lead hollywood hill favelas brazil poor hand reach pills truth inconvenient cigarettes kill people think cigarettes leave real short breath hospital think product profitable guess terminal nature bind happen death sell like life go fasion live wrong long change ways stop try place forever forever look white male qualify rehab habit take place want brag high hop drag look madness cuervo couldn pull answer claim victim felt frustrate scream world listen world felt like feet stick set concrete step brave world outside miss soon effect significant flounder jam program tale chemical romance blaze blaze blaze live wrong long change ways stop try place forever forever
mikey dread,time waster,1983,reggae,dodo dodo dodo step party pack straight microphone tack plug dope track play be cause lack knack pull slack attract girls slip fall choose loose fly say chick come home roost chill weeks play hunt streak speak microphone word chick need time time scene open mouth know mean sneak cause rapper question baby word call straight deal flunk appeal feel bless best real weakness kick lever prick bonk try grope donk stick hit need quit try blitz bits cold crush push bust straddle hop hold blast smack little step stage grab update memoirs cold potion kiwi know slide moon roof say drive know crib know live wanna pant say love say baby question alright word call world stage gauge drink nights double twice bear mikes believe pay hard hard mean mean tight butt jeans girls waste time crush dream bitch switch think bill plus want think miss point rap cause wouldn time fell girl understand wouldn want fame claim need check dumb danes know want shop like glove close unheard word call diner interpolation
beenie man,beenie man,1983,reggae,oonu gwan oonu bawl caan oonu claim come rupaul caan jump wall naah stall alright dong dong dong dong dogger diggy diggy dong dong dong dong dogger diggy diggy dong dong dong dong dogger diggy diggy dong word mean mingle rodman program dead shoot hang rank pass mingle rodman program dead shoot hang rank pass niggers bleed like picture fraid bwoy niggers bleed like picture fraid defend life niggers bleed like picture away fight bwoy mussy bright niggers bleed like picture fraid lock bwoy life like light haffi squeeze desert better ease nigger leave shoot surround like breeze copper shoot bwoy like be caan believe hear grieve sing mingle rodman program dead shoot hang rank pass live dung ainna jungle haffi heap skill haffi chill pill kill warricka favourite attack dress frock head sixteen bragga dagga dagga body drop squire bredda flex like vampire shoot dung bwoy nyam liver haffi utter think gun fortyfive control explode bwoy soul time change things rearrange gun buss die days pure mass murder everyday hear likkle youth go bear plant peas waan reap corn gwaan gwaan
owen gray,islands in the stream,1983,reggae,xxviii high vanes shrewsbury gleam islanded severn stream bridge steepled crest cross water east flag morn conqueror state enter english gate vanquish night prevail bleed road wales age vanquish bleed round mother marriagebed raven feast open house severn buildwas colour death couch brother grave slave sound fight silent long begin ancient wrong long voice tear weep endless heart die sleep severn cease fight east march breast truceless armies trample roll blood sweat kill kill think undo knot make flesh sick hatred sick pain stranglingwhen shall slay shall dead wrong father long long till spade hearse sleep mother curse
cornell campbell,money,1983,reggae,malicious world people grudge righteous word affection strip bone example people change live nowadays walk road fellows hang beg amoney fight turn principle help people tear like progress prefer distress malicious world people grudge righteous word affection strip bone example people change live
cornell campbell,your love,1983,reggae,lightfoot campbell connelly read mind tale thoughts tell like oldtime movie ghost wish castle dark fortress strong chain feet know ghost free long ghost read mind tale thoughts tell like paperback novel kind drugstores sell reach heartache come hero heroes fail read book end hard walk away like movie get spurn threeway script enter number movie queen play scene bring good things real think feel know go wrong feel go read mind tale thoughts tell like oldtime movie ghost wish castle dark fortress strong chain feet stories read line know try understand feel lack read mind
john holt,reality,1983,reggae,sorry truly perez great warhol cumming dead spacey sandler takei barrowman mercury wilde vinci stipe mckellen bass jeffree durst dead house burn yeah turing dahmer eazye dead die aid lebron dead die fuck hairline die dunny report counsel
john holt,can't use me,1983,reggae,wake morning send pack money ready ride block glock holster team get chip like gang play poker change niggas like remotes plug drug straight boat make play like coach cash fendi coach band pocket wallet store swear ball stockton catch darnelle poppin money come guap niggas want beef hand like clock talk tough squeeze glock load clip look flick wrist lick feel bench money make want shooter nickname go catch body mix codeine peach faygo stay syrup like lego shoe feet nearly cost check game like tech story bando pool deck smash bitch hand neck flip work stay protection band direction complain affection know hoe start collection look flick chopper knock plan knock copters twentytwo shots go send doctor scream like phantom opera look band stack forties talk vacation know go pack like spit crack shoot free aim kill game swear real want feel show feel like look goons team spook thirties beam serve white talk whip cream bullets hollow rip
black roots,what them a do,1983,reggae,slow music project yeah sound good right ortiz yaowa premier project goddamn swear cameras flash time pick spit sugarcoat spittin phlegm cause come little dudes gun bigger crack head smoke stem little girls grow benz project project listen close drop knowledge night time hear thunder hottest upstairs sayin prayers hopin police lock somethin look like play smooth like hockey puck writin room stocky slut friendly outside cause like rybody rybody know project project strong come motherfuckers home kid send store spot young boys talkin lizard shit roast knot go move dope roosters cockadoodledo post block yeah project yeah project listen close drop knowledge snitchin allow tell dead repercussion disgustin somebody clothe shottie smoke till melon streets hold weight like elephant legs project crooper lock like pezzy hair clear like go celibate cause fuckin ortiz year project project strong hood ghetto gutter slum callin home roam life trouble know write listen family friends alright nope pick rhyme project project listen close drop knowledge listen close noise hear conversation word project wall thinner blackberry curve young moms pop nerve arguin check food stamp hold like clip daddy exit couldn accept crib project shit nigga project project strong
aswad,love fire,1983,reggae,pray thee thing heart kindle heart hearts take chance know burn receive return emptiness bring tear eye tell time burn force say light heart hearts drown tear cling memory hopelessly clutch yesterday properties murder tear eye tear eye feel feel soul know kindle heart hearts chance know burn receive return happiness bring world tell burn force life heart hearts drown tear hold dwindle profit yesteryear murder cause tear tell tear eye hearts feel feel soul burn bright friend know spark turn flame burn bright send warn burn
mikey dread,knock knock,1983,reggae,dream dream dream dream play like hit swear grow pain thicke cry smile high life wilding pray league bias send thank teachers tell dream cause aston speed bitch cargo fuel code niggas try stop argo american idols like remember wait line line legends time time look proud nigga face smile nigga people middle finger fuck dream dream dream dream dream dream dream dream remember have dream world palm cop crib give key sign janick yeah think lebron think lade mean think bomb tell burn cause earn club white girls butt wanna smoke tell monroeroll nigga come nigga get end rim benz nigga stop get cake get cake cold nights pray cold open hear gang niggas fire retire everybody oktane get higher time haters know niggas hat gut cause customize hitboy say best young excite cripple women kill die invite want need believe cellphone table hand girl lie party make music lay girl dream door knockknock floor stop drop favorite model scream nigga cause live live live live live gonna nigga cause live live live live live dream dream dream dream
john holt,chanting,1983,reggae,care soft tender heavenly earth girl child grow beautiful woman sure heart chant thoughts think float walk dance walk walk walk heart chant instant wild good things sweet perspiration desire run mutual attraction flame heart chant strong reach heart chant
aswad,not satisfied,1983,reggae,satisfy situation dread people baul hold head end meet live gratefull things feel know know right time life satisfy life live satisfy life live know problem time like see youths turn crime look head water everyday hustle half time time end meet live gratefull things feel know know right time life satisfy life live know give give give give give give cause problem time like see youths turn crime look head water everyday hustle half time end meet survive gratefull things feel know know right time life satisfy life live life satisfy life live life satisfy life live life satisfy life live satisfy satisfy satisfy life live give give give give give give promise promise promise give give satisfy
peter tosh,where you gonna run,1983,reggae,gonna gonna hide tryin tryin race everybody try away escape world face problems illusions overstanding solution people walk disguise tell try hide cause look stay time world face problems illusions overstanding solution
bob marley & the wailers,buffalo soldier,1983,reggae,buffalo soldier dreadlocked rasta buffalo soldier heart america steal africa bring america fight arrival fight survival mean analyse stench make sense dreadlocked rasta buffalo soldier take africa bring america fight arrival fight survival say buffalo soldier dreadlocked rasta buffalo soldier heart america know history know come wouldn think buffalo soldier heart america steal africa bring america say fight arrival fight survival say buffalo soldier america say yoyyoy yoyyoy yoyyoy yoyyoy buffalo soldier troddin land wohoooh say want want hand troddin land yeahea yeaea say buffalo soldier america buffalo soldier dreadlocked rasta fight arrival fight survival drive mainland heart caribbean
mikey dread,roots and culture,1983,reggae,root culture bite hand fee brethren bite hand fee burn bridge brethren burn bridge cause burn bridge wrong thing good today surely live bite hand fee brethren tyou bite hand fee remember days great aunt remember days hunger forget root culture remember place shelter cause deal deal drug melt like fuss bite hand fee brethren bite hand fee bite hand fee brethren bite hand fee remember root culture remember place shelter forget days greataunt remember days hunger miss water till run spit drop eye
jimmy cliff,journey,1983,reggae,years come years go keep trot journey journey innocence experience dependence independence journey journey love judge judge journey journey come victory cause live live journey journey journey journey weary journey journey weary capture bank river nile carry seven seas journey journey leave home morning wanna home even journey journey like life flow free free journey journey lessons learn table turn victories earn heart yearn journey journey
ub40,sweet sensation,1983,reggae,feel thrill walk hold tight feel pain ache goodnight sweet sensation lord strange devotion devotion forget charm leave girl stay world soul deep inside girl richer gold fade
ub40,many rivers to cross,1983,reggae,rivers cross wander lose travel white cliffs dover rivers cross keep alive lick wash years merely survive pride loneliness leave drag woman leave guess gotta rivers cross begin play time time think commit dreadful crime rivers cross wander lose travel white cliffs dover rivers cross keep alive lick wash years merely survive pride
ub40,please don't make me cry,1983,reggae,gonna leave beg stay baby morning go little pretty thing know leave cry cause goodbye know leave good good time spend say yeah want pain inside darling know go leave cry pain stand gonna leave gonna leave poor pain stand gonna leave gonna leave poor baby plead
yellowman,zungguzungguguzungguzeng,1983,reggae,riddim patch yellowman mend mend paper start plus equal goat rooster jump happiness jump yellowman bwoy lady playgal yellowman bwoy junjo bwoy bwoy watch catch zero zero yellowman feel fine chat lyric chat rhyme lime rhyme yellowman commit crime shung peng shushushung peng shung peng shushushung peng start paper pass tell yellowman girlfriend nuff talk bout girlfriend idiot bwoy yellow children yellow children live dung maypenn nuff nuff girlfriend true arguments nuff arguments lord arguments nuff arguments enter house parliament prime minister wife haffe silent true yellowman chat intelligent court judge innocent true arguments nuff arguments girlfriend lady girlfriend zunggu jump yellowman bwoy bother junjo bredda uroy watch leggo violence smoke ishence deal violence dung silence tell yellowman come tell live live maypenn rooster start watch yellowman come lord watch jump happiness jump yellowman bwoy yellowman watch shung peng shushushung peng tell yellow vibes sound like rest vibes sound like tell yellowman come live maypenn yellowman bwoy jump happiness jump zunggu yellowman nuff girlfriend watch come tell yellowman come mash lord
bob marley & the wailers,rastaman live up,1983,reggae,rastaman live bongoman congoman live yeah binghiman culture afraid vulture grow dreadlock afraid wolfpack rastaman live binghiman congoman live yeah bongoman slew goliath sling stone slew philistines donkey jawbone iyaman live rastaman binghiman live congoman trodding creation irie meditation see visions armagiddyon rastaman live congoman rastaman live yeah dread begin shall fall confusion wella step babel tower rastaman live congoman rastaman live yeah congoman grow dreadlocks afraid wolfpack atell awalking billion asparking rastaman live binghiman
peter tosh,maga dog,1983,reggae,sorry maga turn bite jump outta fryin know jump yeah come country country chuk tell look likkle round sorry maga turn bite jump outta fryin know jump yeah look look like real round sorry maga turn bite jump outta fryin know jump yeah hafi nothin know know galang turn sorry maga turn bite jump outta fryin know jump yeah father money piece land father money obeah young like file tool sorry maga turn bite jump outta fryin know jump yeah
peter tosh,stop that train,1983,reggae,stop train leave stop train leave stop train leave long right wrong say long right wrong good life lonely teach people overstan try happiness stop train leave stop train leave stop train leave long right wrong say long right wrong goin east goin step aside best livin livin small food stop train leave stop train leave stop train leave long right wrong say long right wrong stop train leave
eek-a-mouse,hitler,1983,reggae,scat hitler gwaan like superior race say inferior inferior know true hitler kill millions jews thousand polish children kidnap come night provoke skin turn soap remember history joke joke form nazi heap artillery scat chamber history remember know happen september october november december scat hitler gwaan like superior race say inferior inferior hear ally hitler hide commit suicide know die night provoke skin turn soap history remember joke joke
jimmy cliff,love solution,1983,reggae,solution yeah solution solution yeah solution solution trials cross pretty soon fade away little dedication sweet devotion yeah cause alright hold tight alright hold tight hold tight alright man solution love woman solution spread nation tell young generation solution love girl solution yeah solution solution bear woman woman little hand hill mountains climb alright hold tight alright hold tight hold tight alright man solution love woman solution spread world tell girl solution love girl solution yeah solution solution revolve problem solve little hand yeah solution solution yeah solution solution spread world tell girl spread tell spread world spread tell
jimmy cliff,sunshine in the music,1983,reggae,music power song music music keep rockin jammin lonely lonely people lonely lonely hearts people need people start music power song music music keep music light month music music brighten cloudy rockin jammin cold ambition politician nuclear weapon soul power song music light month music music keep rockin jammin music song music song music song jamaica song
mikey dread,sunday school,1983,reggae,better word come listen listen cause baby cause cause oooh lemme clear motherfuckin greatest play shit daily basis famous playlist go hiatus wait statement latest blatant native yeah debate stick script stick shit kick flip start conflict run wanna rip suggest quit snipsnip fuck artists come tryna start shit target turn carcass tarnish retard wipe blood brand carpet darkest market get start bitch heartless sick people talk like equal watch away like eagle peaceful evil rhyme lethal fuckin illegal leave people fetal position fill ambition welcome sunday school welcome sunday school different assume welcome sunday school okay check wrist kors piss afford miss throw overboard dead whack shore build aggression talk talk time question impression grind life fight night decline invite normal life sight despite height cause fright heart darker night history rewrite fuck polite smite bite send fly like kite excite upright strive bitch flow nice tonights night start strike tonights night like watch wipe hype light snipe hike little bitch lose trust little snitch disgust lynch discuss piss shit like fuckin snake hear hiss talk fuckin burn like furnace welcome sunday school welcome sunday school different assume welcome sunday school
new age steppers,some love,1983,reggae,seek vanity humanity shall fade away fade away check wealth physical health shall fade away yeah gonna fade away yeah believe think world shall fade away hear get richer little poor shall take away hear hear shall take away hear worship silver gold shall surely surely surely lose soul fade away act smart heart shall fade away know play game fear beware fade away yeah beware fade away gonna fade away gonna fade gonna fade get nearer nearer gonna fade away gonna fade devil away yeah devil away devil away fade fade fade gonna fade gonna fade gonna fade fade fade fade morning think think gonna fade think gonna fade yeah gonna fade away
