artist_name,track_name,release_date,genre,lyrics
craig mack,get down (remix) [feat. q-tip],2005,hip hop,ahhhhh flav come dime dozen keep buzzin think phat wasn welcome world mackman like biggie smalls shit like pacman incredible better vegetables cause fake roof soft suckers super slackin macking effect check reign rain forever rain like weather reign like bite style cause style style style wild figure funk flow flava know second hook strap book style shake like superintendent burn leave foul scent like style wreck shit mean real shit shit come ammo real whammo stammo stuff droppin great let warm plate change fate neck castrate love alienate shake stake stink dominate scar muthafuckas suckers cause ruckus roll roof bitin like sabertooth pound grind leap tall build crush earth sayin fair lemme tell manpower gun stand rawest queen sudden niggas bustin frontin talk bust title idols look mind corridor think transpire tribe attire boys heart post tribe call quest follow like coat position like beamer need stop froggin catch beat organ goin know shit tough come bug track pound grind parise project doin thing
black noise,my hip hop,2005,hip hop,friends selective family goal collect grammys plenty stress mess bless stand accept plan leave breath wasn respect damn dream lot shit stop gospel music defense couldn vent midst play shit trade organ days days pain ways patient save instrumental tape break pencil shit offend hate shit shit woman gotta tire understand mind hiphop save life maybe alive till pray safe night real heart inside look eye hiphop save life black eye break nose jump go home wish hold chrome close overdose poke hole flesh close home know city streets close gold roam perfect joke flow care rappers tell help mathers little course shit damn best mess present play stress diminish die time understand afterlife rhyme sane believe thank young stack scene excite finally spit shit spit feel spit shit approval like like wasalu salute gotta watch gotta reckless reckless shit get respect kid cry wish die gotta like look smile best thing come htown awhile die chase dream angry grave miss swear make history
chico science,maracatu atômico (trip hop),2005,hip hop,busy sleep noise die away walk streets stop weep cause change ways fool heartache moment heart feel forget think forget pale die drop petals land unknown wine world sober place fool heartache moment heart freeze forget tear fall forget joke word pain think remember hair shine smell know tell need fool heartache moment heart freeze forget heartache heart freeze forget cause know right
canibus,it's no other than..,2005,hip hop,canibus canibus gotta biggest track touch life like club breathe cause clutchin tight bout live canibus eruption tonight thugs black bitch white green marine fatigue sensitive light take time rhyme build alive seven figure dollar smell baby chanel come check telly minute longest soon plot clear bitch volunteer brain stop fierce prepare pound upside stairs breast start poppin air think forever tell droppin year canibus itit stay long bank like thank canibus supporters know time nigga dopest rhyme bring time nigga dopest rhyme bustbus line like public transportation rhyme time shit murder flow voice travel like smell burnin tour searchin coach airport searchin coat searchin dope legal drug money stickers artifact past brand brand plan talkin bitch tannin cancun sand play play target know guess start swift natural fact like follow solo flow picture like photo shallow learn swim mention cause urge tell weed smoke good superstar baby hood damn hate brag know good eastwood bandagin oxygen breathe trick sleeve wear boxers breathe hiphop drug mask glove bust slug
mic geronimo,hemmin' heads,2005,hip hop,young lovers picture frame notice rain hang hard time wall slam door white flag stand tall feather cannon ball fight fight baby couple porch swing walk memory clear cloudy sky eye white flag stand tall feather cannon ball fight yeah fight baby save kill yeah soft touch pistol hand white flag stand tall feather cannon ball fight fight baby baby
skool 77,empieza la revolucion,2006,hip hop,hello mother long fight proud friends die wanna come home star different prayers work cause alive place cold wanna come home fight bleed know come breathe give lose run away afraid miss america miss america fight freedom begin kid wish freedom call tear fall see line break eye white blue know wanna home fight bleed know come breathe give lose run away afraid miss america miss america fight freedom begin hair stand chill thoughts defend run cover cover brother waste time proud know freedom free like yeah fight bleed know come breathe give lose run away afraid miss america miss america fight freedom begin whoa freedom begin whoa miss america miss america fight freedom begin
pastor troy,f**k y'all,2006,hip hop,xmic check nigga blaze check nigga hard nigga equip gamecome muthafkas playin like lamecome shit representin clickcome dsgb neva fked wityeah niggas club yeah niggawhats upfk cause bring hard like muthafka frisk muthafka playin nigga gotti nickel plat waitin muthafkas shit neva give quaqua represent fken nightnight fken dayday spray fken club shoot nigga dub loss niggas damn weight cause niggas fake cause niggas cause niggas leave niggas niggas say sittin outside club gats tellin pussy niggas parkin back bang bang bang feet away point blank range thank game hell deal bury punk bitch pastor talkin sayin punk bitch grind till nigga maiden cocaine bring thang blow brain pushin bout high nigga bout head greenbriar mall black sittin tall fken askin blow everytime walk smell homegirls wanna tell bitch look like stoe excuse shut stand hoe half hoe blunt hoe be night gotta roll weed damn right baby seed dats yeah baby girl know smokin stayin shit cost pound tell somethin muthafken muthafken thing ping ping ping ring clean scene nigga
slim thug,ballers,2006,hip hop,finally get grind thug time shine nineteen ninety ballar best drink smoke wanna float seas coat boat remote nephews act fool look cool watch blue clue bezel see cross boss floss open mouth north south head kappa swangas dappas hat slappa flow rapper mister thug straight stead watch trunk drop turn head weigh flat trophy vouges smokey approach trunk dance fifth deep wheel sleep slabs deep blow swish beat creep crawl watch ball wall stand tall couldn miss talk single shin gold grin friends fell victorian freshly press guess chest drink smoke cess release stress gucci shade braid gotta stay playa get pay get lay park drop shade polo head open smell like fresh optimo straight stop flow bitch head wreck hype dead go mister thug quit break baby lock forget rock drop swishahouse wreck shop chop watts squash chatter cause matter hatter kappa damn mission flip linc expedition diamonds glisten beam want baller turn fresh rest till best clown surround chocolate watch claim ride swanging paint squeeze chain pinky ring like brake boys remain gain fame dawgs north
lil' flip,let's ride,2006,hip hop,converse check pistol check vest plus neck respect come money power cake ride converse check pistol check vest plus neck respect come money power cake ride think wonder pull hummer know stunna like baby fool brand fanna baby blue deano cheddar think condo think state crib crib lake like music screw blades chop jewelry stage prop hate cop cause everyday stop ridin spinners plus know pistol miss homey converse check pistol check vest plus neck respect come money power cake ride converse check pistol check lyric commercial
nas,where are they now,2006,hip hop,redhead kingpin see kwame super lover casanova base showin black sheep group home busy skratch homiez leave niggas leave dead week swear special like ghost real mystic like folks exist reason addictive play lift recommend turn hear spice plenty noise positive father skinny boys remember forever original spinderella lakim shabazz fuschnickens buckshot finesse synquis rappin daha silk tymes leather cute body soul pump group oaktown hit gold rope young tone kross divine styler course break geronimo pharcyde coolio hear studio see lose funky plus force miss packin bankroll educate rapper kangol shanté epmd ksolo diss record homies misrepresent legends game know legend rest peace cowboy yeah rappersmale female rybody rest peace jammaster crew word juice crew allstars shan tragedy yeah nigga yeah nigga shan whaddup baby
planet asia & peanut butter wolf,in your area rmx,2006,hip hop,want need night cut watch bleed risk tonight misery crave faithful enemy hunger fee sacred die breed risk know know know blood shed cross bitter know good come scream ache breath die know know live know blood shed cross bitter know know know
nas,can't forget about you,2006,hip hop,come life wanna kick straw porch wanna gather thoughts cold brag grandkids life golden light cigar corridor crib picture wall things money fame pack inside frame collidin name career stop need moment felt tear drop time hear real anthem millionaire mansion time hear rhyme schedule time streets hold deepest days hood teach golden ways truly break thing gonna break streets hold deepest days hood teach golden ways truly break thing gonna break history block lifestyle spot number spot past life long anthem forget forget lyric commercial
nas,shine on,2006,hip hop,shine time climb stun hand pay coastguard sonar sound throw feet tour versatility deeper agility harassment pass humility style bless style rhyme shine prowl clap hand even come alright leavin like party overpumped lovely flow think balcony owwwwww owwwww dance shall night long long good strong song rhyme shine stronger tougher chart winter summer autumn callin fallin like soft stallin party live die go bear rhyme shine clap hand even come alright clap hand even come alright tongue great prepare basin waitin tastin song long cockstrong cross switch diff rent uniquely yorky groovy graphic know strap track fact take break shake hottie body waitin snatch come improve holy lyric load live key crib join party driftin memories nature place hehhhhhh rockin rhyme shine straight soulful smoother ruler doin thing choose involve self meltin stop start little heart helpin situation knockin nation hiphop population praise profit systems knock smooth clan slam stand play cram fan form fashion time cashin throw rhythm rappin half half half half half smash quick stick like ironon rhyme shine
sentino,ich bin deutscher hip hop ii (feat. olli banjo & megaloh),2006,hip hop,outnumber stand brave warriors ax hand symbol enlightenment secret steel carve hearts free forge eternal harden freeze rain stronger mortal flesh unite fight metal gods salute lower blade blood brothers till sound archaic battle horn release beast join fight metal fall hear battle raise swords high fight metal gods salute lower blade blood brothers till fight metal gods salute lower blade blood brothers till blood brothers till
tormento,freestyle,2006,hip hop,yeah yeah yeah yeah yeah vision come hiatus appreciate update playlist relate small fry bake potato hear flex throw tomatoes cansecos play ball remember game little fame fool attempt steal copy aware strong mind hard drive quick flimsy floppies archive begin heartbeat end like lord ring return gotta eye gollum smeagol sneak saga smeagol hobbit hobbit goblin goblin gandalf grey white save life create line cross save dim pay tithe accept handout gotta time mind stand plan like money cars clothe hoe strap shoe snap back tat crack white coupe slash fast cash hashtag need help need wealth shelf shelf felt sell record till message sweat sweat tamales block kamikaze straight wreck flock fly helicopters dive shoot pilot cockpit rid toss body survive part fly straight wreckage lose sirens tropic islands lot mileage walk giants talk private lose silence question logic guide profit eye flow violent talk poseidon squad pirate straight wreck
mobb deep,shed so many tears,2006,hip hop,wanna tear shed tear loud motherfucker tonight throw hand throw hand say tear start nigga elementary thrive misery leave grow dyin breed inside mind couldn place rest thug life tat chest tell feel livin past wanna blast remember kato longer decease sirens see murder streets rest peace heaven remember homies cemetery shed tear lord shed tear lord shed tear strugglin business mean label greedy gettin green seldom see fuck world cause curse havin visions leavin hearse feel livin past wanna shit shit tonight nigga name kick niggas call mobb deep kick niggas name killa fuck nigga beat whoop motherfuckin beat tell nigga send clique
e-40,i am,2007,hip hop,hear evil black write wall unleash million face fall blackhearted evil bravehearted hero ahead dare step forward step step forward step walk mystery step inside hold dear life remember capture free feel evil hand crush think answer laugh watch fall black hearted evil brave hearted hero ahead dare step forward step step forward step walk mystery step inside hold dear life remember capture free walk mystery step inside hold dear life remember capture free
method man,all my n*gg*s,2007,hip hop,yeah come think safe slap taste muthafuckin mouth bitch stresser street aggressor apply pressure lungs explode choke flow load live code style shaolin equip rhyme scully teflon coat like controller destiny live longevity life jeopardy bust shots consecutively black teflon heavily deadly melodies iron steadily tryin step zone head fly crush nose bone microphone lyric commercial
baby boy da prince,naw meen,2007,hip hop,fresh goin home right hear ladies buckin leave right dudes thuggin snap ickeh ickeh fresh add clap baby test party jumpin rest night homie fresh clean wrist bling fresh soly dolla jeans grill bean bundle jeans real homie meen meen step club lookin freshin bright eye wonder boot gotta real gotta speak truth speak truth floss bitchez doin free gettin lose bitchez boss bitchez hustle hustle real hard bitchez carrots aint high dont wanna jewelry shit shinny blurry lyric commercial
slim thug,diamonds,2007,hip hop,diamonds press woodgrain wheel pimp shin bitch tell feel diamonds press woodgrain wheel yeah pimp shin bitch tell feel diamonds press woodgrain wheel pimp shin bitch tell feel right diamonds press woodgrain wheel pimp shin bitch tell feel thugga tippin wrap gator close drink music slow roll flossin trunk crack lack bossin diamonds pressin woodgrain wheel playa shin bitch tell feel tryin chill cause pussy niggas real drop hand steel dirty south boss suckas clone misrepresent texas weak songs screen showin trunk glowin flip hood diamonds shin blind grippin diamonds pressin woodgrain wheel butter drop coupe deville drink poppin pint seal trunk bangin drop fifth wheel rid hand steel jackers tryin plot glock chill straight outta texas yeah land trill pimp shin bitch tell feel bring away choppers blue shin swangin boppers straight stop sign fuck stop screamin free pimp motherfucking copper diamonds
slim thug,hoggs on da grind,2007,hip hop,thugga baby boss hogg dirty south club girls buy drink chicks drug thug drink pint pound head club boss thug bout grind represent htown smile hate frown cause boss hoggs bout ball till fall year stall thugga want go solo slow thank dranking dodo club shut tryna pick chick fetish girls caramel guess come post blowin purple stuff pour purple stuff glow wrist tell thugga bitch brand coupe roof dollar tennis shoe suit ballers pimp oughta followin suit adlibbing nigga like confuse cause dude hear news know truth buy grey pass broads cause mayne loose nigga thug black slut number suit tell fall tell nigga wall know freak yeah yeaaaaah like screw pimp houston superbowl pull group hoe deep nigga go hard paint like carmello carmello boys purple yellow yellow shake jelly like curvy like jello damn baby say hello grill grill cause pay trill trill lookin nice pill ready tell feel hold pimpin nigga pimpin raise nigga pimpin bear pimpin early days niggas trippin playa pimpin lazy miss pimp throw dueces tres mayne think ways perfect grind grind make million dollas move figga check sign sign thugga shine wreck time time
slim thug,check on it,2007,hip hop,need stop play round clown wanksters good girls gotta gangstas head girl neck stand background check lookin like like come check work ladies check watch check twerk stop check tonight flaunt know want turn watch check watchin shake face blazin watch amazement look long grab braggin think teasin reason sure gotta read lookin like like come check work ladies check watch check twerk stop check tonight lookin like like lyric commercial
slim thug,wood grain wheel,2007,hip hop,gots work grain wheel trunks steady bumpin grillz steady comin takin runway broad sunday haters lookin aint playin nutin gunplay hand grain swangin oneway boppas itll stay night till monday shit prob stay baby momma drama cause bitch drivin hyndai roll hoe till watch damn clown haterz makin muthafkas frown flippin tryin boss city ballas niggas buck gotta ranch thatll trunks look like boys luck damn touch true boss know fool holdin floss gots work grain wheel trunks steady bumpin grillz steady comin lyric commercial
gucci mane,pillz,2007,hip hop,bitch bitch bitch bitch girl geeked girl geeked girl geeked girl geeked bitch bitch bitch bitch yeah east slum come pass bubble thrax bean tongue gravy bitch come bout time thang kick pretty nice body geeked thinkin buffie body cause look like double stack lookin action gucci mane stupid flowin ridin drop know goin eighty ridin circle inside ride smellin like pound purple gucci time minutes cold orange juice cause trippin go strip club request thing know throwin rubber band bitch bitch bitch bitch girl geeked girl geeked lyric commercial
zion i,hit em,2007,hip hop,street block tree top sweet spot diction detox walk talk like sound conviction beat knock head cheap sock underneath live legends reebok bind free speech thoughts seep rock volcanic crack hard hold flow know know relevant like keggers dope sack smoke stack think shrink wrap shrink permanent life learnin wanna world turn track runnin game small time name gunnin change zion count universal style grouch count feelin style lyric commercial
dj jazzy jeff,hold it down feat. method man,2007,hip hop,hold hold hold hold aight staten island yeah long island come jazzy good haha jersey cheese steak shit good muthafucka baby till death magnificent rest difference assumin threat impotent screwin best write throw tech shootin game fool foolin yeah expect shit talkin booty breath lyric commercial
snoop dogg,this life,2007,hip hop,shit block gun cause live boss life niggas wanna play dues gotta bitch stay cause live boss life puttin work overseas ease doggy smoke weed fuck nigga detox baby presidential pocket women understand live hoe win begin pearl give world soft like linen sweet like everyday like wanna spot want pussy end separate paper benz crib hoe clothe know dogg roll twist cause bang east wanna visit touch exquisite mix somethin pimpish comin beach niggas beast listen shit past connect purse nigga long beach venice premise want green like spinach strong finish nothin like gotta gotta kinda swagger leanin ride fifth cock bangin ridin corner block slangin livin boss life hoe come runnin comin livin boss life fuck money east dirty south khaki niggas platinum mouth thinkin bless action comin magic city carry clout trickin route method holdin nigga bout partner fuckin dolla balla ride shoot caller roll dogg blue impala follow swallow game different bitch tomorrow bother breakin know bout havin diamonds collar author spread game partner walkin blue carpet doctor
m.o.p.,stress y'all,2007,hip hop,kick family motherfuckers stress death good lord bless niggas touch fire squad good even contaminate semen different reason continue breathin notice schemin family family disbelieve forever rockin yeah forever hiphopping pop rapper song motherfuckers wrong standin cannon plannin click like trenchcoat mafia afraid bitch raise hell respect niggas struggle riches wind blow window real slow night shake fright bright light crime time motherfuckin right cousin fake thugs givin fake fake hug appreciate fake mind determine shine like industry enemy number bout start bitch grind zero start cussin bustin niggas pound zero artist pack artist clap artist condor killer trap artist send fortypound slug artist artist leave leave flesh layin stretch sketch doubt thing streey life fame game think game change hang break street light heat pipe boom pack hilltop true sound steel boom bitch dismiss issue deal witcho issue look dead face knock venom motherfuckin snake thoroughfy death creep stretch like
twista,midwest invasion,2007,hip hop,bone twista layzie bone twista motherfucker world wide nigga year niggaz better recognize cause real shit thug world live thug world thug world thug thug world live thug world thug world thug ready midwest invasion bring millenium soldier layzie twista better believe take dream money cause nigga life get shorter suit prepare thug world order ready midwest invasion bring millenium soldier layzie twista better believe take dream money cause nigga life get shorter suit prepare thug world order layzie element surprise niggaz look niggaz think roll fuck hear believe nation thugs ready flip extra slip clip shoot nigga flip ready combat contact midwest go creep come years heavily sediated fear ready ride end near shed tear midwestern link gonna paper line cause nigga roll benz jag nigga picture picture fuck wrong twista diss fuck girlfriend sister thuggish ruggish nigga nut represent soldier fuck niggaz talk dtown mackin hustlin multiply milwaukee come fuckin lyric commercial
the game,it's the game,2007,hip hop,tear fall game wonderful game know word future look things heart rise game soon sweet bouquet kiss lips caress wait fingertips heart away word future look things heart rise game soon sweet bouquet kiss lips caress wait fingertips heart away
jht,"hip hop, pt. 1",2007,hip hop,grimm doom voice hear voice streets survive wackass beat days time watch rhyme metal face bros stomach cast iron blast siren slowmo artist soso chick chase like slobodan milošević anyhoo bout yankees leave offstage party people thank speak freely nasty like freakydeaky local sleazy speakeasy limelight stand leave stick dynamite risky business like handtohand crack sale rappers better cover black tail jump jehoshaphat cat magic like tell heck especially pleas like gekko think techno haha best bust laugh reason cuss like tourette tight flow stutter crack smile fast cutter wordplay grade play bang open cage henny straight pennyweight chill rate metal face hoe tongue ring continue thing like kungfu fight everybody bite supervillain strike like lightning spot hzzz drop like pick driver liver conniver vote player game like survivor drop degrees like nerd wheel tenspeeds spin freeze play highball lowball zero socalled rhymers steal like think hike superduper star need ortho tricyclen women hear voice say supervillain hear voice women hear voice supervillain bless iblis show heaven heaven come
pudgee,think big (feat. b.i.g. & lord tariq),2007,hip hop,poppa throw niggas cliffs smoke spliffs disappear bitch mitsubishi eclipse read lips kill blood spill thank wish cause genie niggas assed like bitch bikinis read line diary sick bastard junior mafia blaster rugers hips buy coke flip chip buy slug clip flip coke corner store bodegas room play sega street fighter invite bring write crew dopest rhyme time lyrically untouchable uncrushable get blunt benz friends illest lick shots niggas scream biggie smalls try kill think champagne moet party sweat money cash abundance paper stack hundreds lyric commercial
jadakiss,freestyle,2007,hip hop,jigga give shit know pop punish grind niggas stand sigel flow bite hand fee niggas gas trust niggas wanna shoot dawg believe ghetto cornrows yellow line niggas live fuck bullets women kid worst mistake try bring baby gorilla die free stuntin disco beat rhyme sisqo beat hate bean fuck kiss fuck label let streets fan need know nigga talk greasy macs easy fuck thinkin nigga stinkin niggawhat bitch wanna fuck nigga merked casket thing leave braid forget reason sign cause listen watch listen take bomb tape hard knock life tour huggin moms dude bury carcass kool rawkus dawg gotta convince coward turn make songs shoot face wanna hear wrong hold suck faggot niggas fuck kiss niggas pussy want gunplizzay sigel real therfore exist vamoose kiss
raekwon,still strugglin',2007,hip hop,know feel fuck pocket break hell sell people look like user sell drug losers buddha abuser know stressfilled baby bill drink tanqueray reminisce wish wasn live devilish sshit remember like smoke blunt crew cause pay hat force kick doubt figure go south pack tool power glock nineteen casket move drunks try stop flow know autopsy lyric commercial
joell ortiz,hip hop,2007,hip hop,favor accidentally step white glass wear right carhartt jacket timberland boot unlace champion hoodies chicken wing fry piece handball court fightin police brutality tryin bring york breath fresh good york slick talk track bring game graffiti train feel feel joint chill barber shop tryin tape low crazy great south finger snap till hand hurt east coast like good twostep classic head thirsty ice grill want rob energy club real energy love hand forever sleep dream cause tryin dance beat soul voice quick feet know like deep hold speak pipsqueak tide come earth shake mile hour wind worst fate birthdate july matter rhyme crazy gotta thank lord cause hand think hard happen wrist action classic makin kick laugh amazin look gaze eye poverty understand music gotta inside shake embrace taste somethin happen body track smokin swim wilder backstrokin best fan second notion stand break crack open couple celebrate mijo competition square circle like skate turn little buzz happen play talk shit awful gift office doors stiff open braggin boastin hungry matter fact money feelin sound right gotta step ring like listen pound gotta step court like hold step stage crowd like
baby boy da prince,this is the way i live,2007,hip hop,live pushin wheel stack money chill dont need work hard thats feel feel live pushin wheel stack money chill dont need work hard thats feel feel live months later status elevate average rockin show ball like play mavericks bank rapper baddest rivera spot get shape think super cape ridin hustlin cake stack inch taller great danes cheap rayban like felon growin spittin hotter mohellans steal girl young little dude stay runnin cop emerald place prop people hood dont want stop thats know stay rappers like wont stop drop live lyric commercial
raekwon,still struggling,2007,hip hop,know feel fuck pocket break hell sell people look like user sell drug losers buddha abuser know stressfilled baby bill drink tanqueray reminisce wish wasn live devilish sshit remember like smoke blunt crew flip sixtytwo cause wasn pay hat force kick doubt figure go south pack tool power glock nineteen casket move chumps try stop flow know autopsy go papi brick lyric commercial
remy ma,get at me,2007,hip hop,funkmaster flex night funkmaster flex funkmaster flex funkmaster flex guess know head bitch savage killin dead bitch wish say shit busy shootin videos like fuck song mean come know want bar rgarito sparrin bozos rap hard cotto swear chick real fraud wonderin know problems people bother sellin footage know buy little take diggin crate yeah bench press absent automatic wait days come rari playin know think fuck guess gotta spit take secure catch shit sayin khaled take secure catch shit sayin khaled hear callin cause hear kiddin sayin havin okay baby cause like flow cold freeze gotta gotta kick dead horse till come crown beat punch rousey wigs nose clown better hear come bar like bottle girl bar raise like bodybuild blue maserati sawedoff shottie blood head leave damn head yachty doubt catch outside bitch bout dark hell sittin like handle bar like grrr waitin bitch talk outta neck cause picture videos texts take secure catch shit sayin khaled take secure catch shit sayin khaled
krs-one,the victory,2007,hip hop,look walk door look walk premier word poet blaq whattup gimme headphones yeah distort want distort like aiyyo premier turntables thing victory little victory little wild style today stay controversial like guantanamo society secret sort like boulet average play play type needle rockin today dadadaday crowd time step game clear bout tolerate disrespect uplift people reason come believe peace believe believe brain lyric commercial
cormega,dangerous,2007,hip hop,unda selecta crunch time vybz kartel time timeless dangerous dangerous cormega queen bridge kartel portmore city ladies insist start real badman worldwide dangerous dangerous wheel like city adversity medusa curse hard facin admeasurable odds clearly evolve like bibby webber go jewel cool weather warm coups strip dealin cess import real mirage treacherous water dangerous shark pacers go come heart realness give start playin like illustrious picture face palm game line amazingly calm streets jamaican resort stay doin teach destine greatness success breed hatred lyric commercial
mobb deep,have a party,2007,hip hop,like wanna tear club like nuttin rybody fuckin hand head party want pump head touch body like want pump hear know go pumpin bag block straight money thing yeah right mansion mansion stop hamptons splurge absurd hunger cause spend know boss player play nigga ballin money catch porsche beige seat pipin want teach stunt aight tattoo karats charm cause flow bomb learn respect night second night want shit night quit fuckin bitch drug choice high life right aight head party want lyric commercial
mobb deep,out of control,2007,hip hop,yeah shady aftermath guess know everybody floor goin goin outta control leave right nigga say sick better club goin goin movin music sound calculate sound precise right aight success drug choice high life feelin dice wanna dance floor wanna later cruise wanna cruise want fact flaunt yeah thang club tear lyric commercial
ice cube,we thugs,2007,hip hop,yeah hood hood come gun drug wonder fuck thugs wanna count slug come fuck gun drug wonder fuck thugs wanna count slug come fuck land gang bang little damn thang change bush shit like saddam cock clinically insane deal bullshit sell smoke bitch wanna throw pelican animal animal build prison animal invent lower live project thank simmons thank sugarhill put different kind steel grille know scar kid ghetto niggaz take showbiz gun drug wonder fuck thugs wanna count slug lyric commercial
slim thug,still tippin,2007,hip hop,tippin fours rap vouges tippin fours rap vouges tippin fours rap vouges pimpin hoe packin fours tippin fours rap vouges tippin fours rap vouges tippin fours rap vouges pimpin hoe packin fours look creepin look crawlin ballin long nigga stickin chick pullin trick lookin slick time flippin sippin dippin grain grippin tippin vouges rap fours pimpin hoe packin fours blowin indo game cube nintendo percent tint window niggas understand cause boss maxis glock handy peaced crease stayin dress impress boss belt buckle gucci shade brad escalade ridin spreewheels slidin like escapade boss north shit change represent swisha house tippin fours rap vouges tippin fours rap vouges tippin fours rap vouges pimpin hoe packin fours tippin fours rap vouges lyric commercial
krs-one,nothing new,2007,hip hop,aiyyo seein movement industry right seein cat comin industry wrong idea real real cat comin like industry bring industry bring industry real sayin sayin lyric finish rhymin hear dedicate rhymea time time time time know jump stage sure look chop street mouth shut sayin sayin everythin doin everythin spittin spit album havin critics lyric commercial
dj jazzy jeff,brand new funk 2k7 feat. peedi crakk,2007,hip hop,know outta ordinary extraordinary diamonds augumery gettin money genius continue paper mind business hater crakk need remedy look surprise refreshen memory quiere mujere tell want blow line baby brand funk bump accident know gonna happen tell smack halfway broad allegheny alize henney strawberries hottest ladies gotta body baby jazzy ridin baby think yeah peedi whoa wanna party start brand funk crakk wanna rumble young fullys semiauty homey bring armor drama nothin zone write surprise hear flow wanna bite option dust dirt shoulder rocafella know ride jealous pirellis sittin suspension blow kiss force crook cold wristes stockin cork continue sippin jazzy beat lock learn switch need explain gotta game grab blunt brand funk jazzy thang original come north chemical peedi imperial stereo stupid pay conversation easy have complicatons better sew like sweater ruffle feather pull publicity stunt slap silly north brand funk
tony yayo,pimpin',2007,hip hop,share lovin girlfriend baba pimpin chasin lacin replace baby pimpin pimp game come bitch obey wish clothe clean dirty dish turn sweet bitch switchblade sister shop melrose buy hoe shoe buy number track dough number pimp choose hoe ballers rollers collect pimpin perm gators pimpin stunt waiters pimpin flossin cadillac lyric commercial
krs-one,the teacha's back,2007,hip hop,repeat york city rare hear like bringin golden watch teacher heat teacher teacher heat teacher teacher repeat teacher heat teacher heat teacher heat chill minute whack rappers enter game increase stack skill style step real real rappin start street happenin callin contradictory consistant history hiphop livin smack rappers mouth deliberately krsone different real music repeat uhuh repeat waitin spit conscious lyric hear rhyme mind body spirit cat hardheaded like forget lock blood sheddin spit conscious stop violence think stoppin protest rally band baseball hand overstand takin stand takin stand disrespect women feman uninformed journalists talk hand block women respect trust cause diss woman dissin fetus dissin unborn children defeat elitist know world need world need beatmakers need learn marl repeat hold hold hold hold
krs-one,this is what it is,2007,hip hop,showin showin showin flow know true hiphop showin showin showin flow know true hiphop say streets watchin truth hiphop topple hear thugs time hear philosophers build fallin employment stallin time future callin television bore radio whorin lurin plus trust church synagogue deceivin time believe believe hiphop lifestyle agree squeeze bust ease see time hiphop showin showin showin flow know true hiphop lyric commercial
krs-one,i was there,2007,hip hop,killin killin wanna talk historians better readin book better word start city start kday start jive record start rap start source magazines start cedric seda start biggie doin album tookie williams bury cedar onetwentythree tellin history cause lyric commercial
krs-one,over 30,2007,hip hop,hold school session yeah yeah grow folk noise noise wooo wild grow folk style watch teacher welcome classroom better aact soon think clear best school spit superrhymes cause cool duel fool player know rule school quick fresh crew fresh adventure slick lyric commercial
kurtis blow,party time,2008,hip hop,party time yeah woah party time live party yeah party time woah party time party time woah party time live party party time woah party time capital nation brand sound sensation gonna revelation gonna mean freeze playin pretty beatin drum key rockin gogo scene hear girlfriend leave collector comin save take wife say gonna stay russians start world things start life crime friends party time party time woah party time party time woah party time live party workin everyday trade sweat tiny power watch life slip away tough stuff days raise gonna morning train bust butt waste brain gggg better fellas need break know break party alright ladies need break know break party alright street cuttin beat livin nickel dime syncopation shock nation ready real steady party time party time party time woah party time party time woah party time live party fellas like ladies know downtown meet alright ladies like fellas know downtown meet alright party time woah party time party time woah party time live party party time woah party time party time woah party time live party
kurtis blow,if i ruled the world,2008,hip hop,rule world throne peace culture build homeless home runnin congress president tell world story go dream livin rome move london buy brand home go lot attention like stretch limousine inventions take years fore come ruler world rank number head claim crown world know arrive crowd start cheer yell head stage speech style livin gonna teach rule world girls baby black diamonds pearl rule world people start flowin reach hand say thank bringin promise land goodbye everybody tonight super dinner party late night super dinner party dancin beat entertainin ladidadi music start endin time speech crowd start sittin feet dream explain crowd rule world feel proud excuse stoppin thank office throne spend hours telephone know newsmen reporter voter lyric commercial
kurtis blow,the breaks,2008,hip hop,clap hand everybody take cause blow want know break brake brake break superstar break break lose break shoe break break break break woman step break break run japan break break say want chat break break explain claim break break send whop break break eighteen phone call brazil break break borrow money break break yesterday lose break break break break break break lyric commercial
vanilla ice,ice ice baby (re-recorded version),2008,hip hop,kick baby baby right stop collaborate listen brand invention grab hold tightly flow like harpoon daily nightly stop know turn light glow extreme like vandal light stage chump like candle dance rush speaker boom kill brain like poisonous mushroom deadly play dope best felony leave better gain better bull play problem solve check revolve baby vanilla baby vanilla baby vanilla baby vanilla party jump bass kick vegas pumpin quick point point fake lyric commercial
dj drama,hip- hop (out in the dark),2008,hip hop,nuthin summer version
vanilla ice,buffalo soldier,2008,hip hop,buffalo soldier dreadlock rasta buffalo soldier heart america steal africa bring america fight arrival fight survival mean analyze stench make sense dreadlock rasta buffalo soldier take africa bring america fight arrival fight survival say buffalo soldier dreadlock rasta buffalo soldier heart america know history know come wouldn think lyric commercial
vanilla ice,ice ice baby (club crasher mix),2008,hip hop,kick baby baby right stop collaborate listen brand invention grab hold tightly flow like harpoon daily nightly stop know turn light glow extreme like vandal light stage chump like candle dance rush speaker boom kill brain like poisonous mushroom deadly play dope best felony leave better gang better bull play problem solve check hook revolve baby vanilla baby vanilla baby vanilla baby vanilla party jump bass kick vegas pumpin quick point point fake cook like pound bacon burn quick nimble lyric commercial
nas,choir song,2008,hip hop,know thugs thuggin streets choir sing choir hum know thugs thuggin streets choir sing choir hum hood gloves nigga gotta break streets shit walkin holdin pound lyric commercial
